"","time","Target.x","Target.y","Target.z"
"318",3458,2,1,3
"319",3459,1,1,3
"320",3460,1,1,3
"321",3461,1,1,3
"322",3462,1,1,3
"323",3463,1,1,3
"324",3464,1,1,3
"325",3465,1,1,3
"326",3466,1,1,3
"327",3467,1,1,3
"328",3468,1,1,3
"329",3469,1,1,3
"330",3470,1,1,3
"331",3471,1,1,3
"332",3472,1,1,3
"333",3473,1,1,3
"334",3474,1,1,3
"335",3475,1,1,3
"336",3476,1,1,3
"337",3477,1,1,3
"338",3478,1,1,3
"339",3479,1,1,3
"340",3480,1,1,3
"341",3481,1,1,3
"342",3482,1,1,3
"343",3483,1,1,3
"344",3484,1,1,3
"345",3485,1,1,3
"346",3486,1,1,3
"347",3487,1,1,3
"348",3488,1,1,3
"349",3489,1,1,3
"350",3490,1,1,3
"351",3491,1,1,3
"352",3492,1,1,3
"353",3493,1,1,3
"354",3494,1,1,3
"355",3495,1,1,3
"356",3496,1,1,3
"357",3497,1,1,3
"358",3498,1,1,3
"359",3499,1,1,3
"360",3500,1,1,3
"361",3501,1,1,19
"362",3502,1,1,19
"363",3503,1,1,19
"364",3504,1,1,19
"365",3505,1,1,19
"366",3506,1,1,19
"367",3507,1,1,19
"368",3508,1,1,19
"369",3509,1,1,19
"370",3510,1,1,19
"371",3511,1,1,19
"372",3512,1,1,19
"373",3513,1,1,19
"374",3514,1,1,19
"375",3515,1,1,19
"376",3516,1,1,19
"377",3517,1,1,19
"378",3518,1,1,19
"379",3519,1,1,19
"380",3520,1,1,19
"381",3521,1,1,19
"382",3522,1,1,19
"383",3523,1,1,19
"384",3524,1,1,19
"385",3525,1,1,19
"386",3526,1,1,19
"387",3527,1,1,19
"388",3528,1,1,19
"389",3529,1,1,19
"390",3530,1,1,19
"391",3531,3,1,19
"392",3532,3,1,19
"393",3533,3,1,19
"394",3534,3,1,19
"395",3535,3,1,19
"396",3536,3,1,19
"397",3537,3,1,19
"398",3538,3,1,19
"399",3539,3,1,19
"400",3540,3,1,19
"401",3541,3,1,19
"402",3542,3,1,19
"403",3543,3,1,19
"404",3544,3,1,19
"405",3545,3,1,19
"406",3546,3,1,19
"407",3547,3,1,19
"408",3548,3,1,19
"409",3549,3,1,19
"410",3550,3,18,19
"411",3551,10,18,19
"412",3552,10,18,19
"413",3553,10,18,19
"414",3554,10,18,19
"415",3555,10,18,19
"416",3556,10,18,19
"417",3557,10,18,19
"418",3558,10,18,19
"419",3559,10,18,19
"420",3560,10,18,19
"421",3561,10,18,19
"422",3562,10,18,19
"423",3563,10,18,19
"424",3564,1,18,19
"425",3565,1,18,19
"426",3566,1,18,19
"427",3567,1,18,19
"428",3568,1,18,19
"429",3569,1,18,19
"430",3570,1,18,19
"431",3571,1,18,19
"432",3572,1,18,19
"433",3573,1,18,19
"434",3574,1,18,19
"435",3575,1,18,19
"436",3576,1,18,19
"437",3577,1,18,19
"438",3578,1,18,19
"439",3579,1,18,19
"440",3580,1,18,19
"441",3581,1,18,19
"442",3582,1,18,19
"443",3583,1,18,19
"444",3584,1,18,19
"445",3585,1,18,19
"446",3586,1,18,19
"447",3587,1,18,19
"448",3588,1,18,19
"449",3589,1,1,19
"450",3590,10,1,19
"451",3591,10,1,19
"452",3592,10,1,19
"453",3593,10,1,19
"454",3594,10,1,19
"455",3595,10,1,19
"456",3596,10,1,19
"457",3597,10,1,19
"458",3598,10,1,19
"459",3599,10,1,19
"460",3600,10,1,19
"461",3601,10,1,19
"462",3602,1,1,19
"463",3603,1,1,19
"464",3604,1,1,19
"465",3605,1,1,19
"466",3606,1,1,19
"467",3607,1,1,19
"468",3608,1,1,19
"469",3609,1,1,19
"470",3610,1,1,19
"471",3611,1,1,19
"472",3612,7,1,19
"473",3613,7,1,19
"474",3614,1,1,19
"475",3615,1,1,19
"476",3616,1,1,19
"477",3617,1,1,19
"478",3618,1,1,19
"479",3619,1,1,19
"480",3620,1,1,19
"481",3621,1,1,19
"482",3622,1,1,19
"483",3623,1,1,19
"484",3624,1,1,19
"485",3625,1,1,19
"486",3626,1,18,19
"487",3627,1,18,19
"488",3628,1,18,19
"489",3629,1,18,1
"490",3630,1,18,1
"491",3631,1,18,1
"492",3632,1,18,1
"493",3633,1,18,1
"494",3634,1,1,1
"495",3635,1,1,1
"496",3636,1,1,1
"497",3637,1,1,1
"498",3638,1,1,1
"499",3639,1,1,2
"500",3640,1,1,2
"501",3641,1,1,2
"502",3642,1,1,2
"503",3643,1,1,2
"504",3644,1,1,19
"505",3645,1,1,19
"506",3646,1,1,19
"507",3647,1,1,19
"508",3648,1,1,19
"509",3649,1,1,19
"510",3650,1,1,19
"511",3651,1,1,19
"512",3652,1,1,19
"513",3653,1,1,19
"514",3654,1,1,19
"515",3655,1,1,19
"516",3656,1,1,19
"517",3657,1,1,19
"518",3658,1,1,19
"519",3659,1,1,19
"520",3660,1,1,19
"521",3661,1,1,19
"522",3662,1,1,19
"523",3663,1,1,19
"524",3664,1,1,19
"525",3665,1,1,19
"526",3666,1,1,19
"527",3667,1,1,19
"528",3668,1,1,19
"529",3669,1,1,19
"530",3670,1,1,19
"531",3671,1,1,19
"532",3672,1,1,19
"533",3673,1,1,19
"534",3674,1,1,19
"535",3675,1,1,19
"536",3676,1,1,19
"537",3677,1,1,1
"538",3678,1,1,1
"539",3679,1,1,1
"540",3680,1,1,1
"541",3681,1,1,1
"542",3682,1,1,1
"543",3683,1,1,1
"544",3684,1,1,1
"545",3685,1,1,1
"546",3686,1,1,1
"547",3687,1,1,1
"548",3688,1,1,1
"549",3689,1,1,1
"550",3690,1,1,1
"551",3691,1,1,1
"552",3692,1,1,1
"553",3693,1,1,1
"554",3694,1,1,19
"555",3695,1,1,19
"556",3696,1,1,19
"557",3697,1,1,19
"558",3698,1,1,19
"559",3699,1,1,19
"560",3700,1,1,19
"561",3701,1,1,19
"562",3702,1,1,19
"563",3703,1,1,19
"564",3704,1,1,19
"565",3705,1,1,19
"566",3706,1,1,23
"567",3707,1,1,23
"568",3708,1,1,23
"569",3709,1,1,23
"570",3710,1,1,23
"571",3711,1,1,23
"572",3712,1,1,23
"573",3713,1,1,23
"574",3714,1,1,2
"575",3715,1,1,2
"576",3716,1,1,2
"577",3717,1,1,2
"578",3718,1,1,2
"579",3719,1,1,1
"580",3720,1,1,1
"581",3721,1,1,1
"582",3722,1,1,1
"583",3723,1,1,1
"584",3724,1,1,1
"585",3725,1,1,1
"586",3726,1,1,1
"587",3727,1,1,1
"588",3728,1,1,1
"589",3729,1,1,1
"590",3730,1,1,1
"591",3731,1,1,1
"592",3732,1,1,1
"593",3733,1,1,1
"594",3734,1,1,1
"595",3735,1,1,1
"596",3736,1,1,1
"597",3737,1,1,1
"598",3738,1,1,1
"599",3739,1,1,1
"600",3740,1,1,1
"601",3741,1,1,1
"602",3742,1,1,1
"603",3743,1,1,1
"604",3744,1,1,1
"605",3745,1,1,1
"606",3746,1,1,1
"607",3747,1,1,1
"608",3748,1,1,1
"609",3749,1,1,1
"610",3750,1,1,1
"611",3751,1,1,1
"612",3752,1,1,1
"613",3753,1,1,1
"614",3754,1,1,1
"615",3755,1,1,1
"616",3756,1,1,1
"617",3757,1,1,1
"618",3758,1,1,1
"619",3759,1,1,1
"620",3760,1,1,1
"621",3761,1,1,1
"622",3762,1,1,1
"623",3763,1,1,1
"624",3764,1,1,1
"625",3765,1,1,1
"626",3766,1,1,1
"627",3767,1,1,1
"628",3768,1,1,1
"629",3769,1,1,1
"630",3770,1,1,1
"631",3771,1,1,1
"632",3772,1,1,1
"633",3773,1,1,1
"634",3774,1,1,1
"635",3775,1,1,1
"636",3776,1,1,1
"637",3777,1,1,1
"638",3778,1,1,1
"639",3779,1,1,1
"640",3780,1,1,1
"641",3781,1,1,1
"642",3782,1,1,1
"643",3783,1,1,1
"644",3784,1,1,1
"645",3785,1,1,1
"646",3786,1,1,1
"647",3787,1,1,1
"648",3788,1,1,1
"649",3789,1,1,1
"650",3790,1,1,1
"651",3791,1,1,1
"652",3792,1,1,1
"653",3793,1,1,1
"654",3794,1,1,1
"655",3795,1,1,1
"656",3796,1,1,1
"657",3797,1,1,1
"658",3798,1,1,1
"659",3799,1,1,1
"660",3800,1,1,1
"661",3801,1,1,1
"662",3802,1,1,1
"663",3803,1,1,1
"664",3804,1,1,1
"665",3805,1,1,1
"666",3806,1,1,1
"667",3807,1,1,1
"668",3808,1,1,1
"669",3809,1,1,1
"670",3810,1,1,1
"671",3811,1,1,1
"672",3812,1,1,1
"673",3813,1,1,1
"674",3814,1,1,1
"675",3815,1,1,1
"676",3816,1,1,1
"677",3817,1,1,1
"678",3818,1,1,1
"679",3819,1,1,1
"680",3820,1,1,1
"681",3821,1,1,1
"682",3822,1,1,1
"683",3823,1,1,1
"684",3824,1,1,1
"685",3825,1,1,1
"686",3826,1,1,1
"687",3827,1,1,1
"688",3828,1,1,1
"689",3829,1,1,92
"690",3830,1,1,92
"691",3831,1,1,92
"692",3832,1,1,92
"693",3833,1,1,92
"694",3834,1,1,92
"695",3835,1,1,92
"696",3836,1,1,92
"697",3837,1,1,92
"698",3838,1,1,92
"699",3839,1,1,92
"700",3840,1,1,92
"701",3841,1,1,92
"702",3842,1,1,92
"703",3843,1,1,92
"704",3844,1,1,92
"705",3845,1,1,92
"706",3846,1,1,92
"707",3847,1,1,92
"708",3848,1,1,92
"709",3849,1,1,23
"710",3850,1,1,23
"711",3851,1,1,23
"712",3852,1,1,23
"713",3853,1,1,23
"714",3854,2,1,23
"715",3855,2,1,23
"716",3856,2,1,23
"717",3857,2,1,23
"718",3858,2,1,23
"719",3859,2,1,1
"720",3860,2,1,1
"721",3861,2,1,1
"722",3862,2,1,1
"723",3863,2,1,2
"724",3864,2,1,2
"725",3865,2,1,2
"726",3866,2,1,2
"727",3867,1,1,2
"728",3868,1,1,19
"729",3869,1,1,19
"730",3870,1,1,19
"731",3871,1,1,19
"732",3872,1,1,19
"733",3873,1,1,1
"734",3874,1,1,1
"735",3875,1,1,1
"736",3876,1,1,1
"737",3877,1,1,1
"738",3878,1,1,1
"739",3879,1,1,1
"740",3880,2,1,1
"741",3881,2,1,1
"742",3882,2,1,1
"743",3883,2,1,1
"744",3884,2,1,1
"745",3885,2,1,1
"746",3886,2,1,1
"747",3887,10,1,1
"748",3888,10,1,1
"749",3889,10,1,1
"750",3890,10,1,1
"751",3891,10,1,1
"752",3892,10,1,1
"753",3893,10,1,1
"754",3894,10,1,1
"755",3895,10,1,1
"756",3896,10,1,1
"757",3897,10,1,1
"758",3898,10,1,1
"759",3899,10,1,1
"760",3900,10,1,1
"761",3901,10,1,19
"762",3902,10,1,19
"763",3903,10,1,19
"764",3904,10,1,19
"765",3905,10,1,19
"766",3906,10,1,19
"767",3907,10,1,19
"768",3908,10,1,19
"769",3909,10,1,19
"770",3910,10,1,19
"771",3911,10,1,19
"772",3912,10,1,19
"773",3913,10,1,19
"774",3914,10,1,19
"775",3915,10,1,19
"776",3916,10,1,19
"777",3917,10,1,19
"778",3918,10,1,19
"779",3919,10,1,19
"780",3920,10,1,19
"781",3921,10,1,19
"782",3922,10,1,19
"783",3923,10,1,19
"784",3924,10,1,19
"785",3925,10,1,19
"786",3926,10,1,19
"787",3927,10,1,19
"788",3928,10,1,19
"789",3929,10,1,19
"790",3930,10,1,19
"791",3931,10,1,19
"792",3932,1,1,19
"793",3933,1,1,19
"794",3934,1,1,19
"795",3935,1,1,19
"796",3936,1,1,19
"797",3937,1,1,19
"798",3938,1,1,19
"799",3939,1,1,19
"800",3940,1,1,19
"801",3941,1,1,1
"802",3942,1,1,1
"803",3943,1,1,1
"804",3944,1,1,1
"805",3945,1,1,1
"806",3946,1,1,1
"807",3947,1,1,1
"808",3948,1,1,1
"809",3949,1,1,1
"810",3950,1,1,1
"811",3951,1,1,1
"812",3952,1,1,1
"813",3953,1,1,1
"814",3954,1,1,1
"815",3955,1,1,1
"816",3956,1,1,1
"817",3957,1,1,1
"818",3958,1,1,1
"819",3959,1,1,1
"820",3960,1,1,1
"821",3961,1,1,1
"822",3962,1,1,1
"823",3963,1,1,1
"824",3964,1,1,1
"825",3965,1,1,1
"826",3966,1,1,1
"827",3967,1,1,1
"828",3968,1,1,1
"829",3969,1,1,1
"830",3970,10,1,1
"831",3971,10,1,1
"832",3972,10,1,1
"833",3973,10,1,1
"834",3974,10,1,1
"835",3975,10,1,1
"836",3976,10,1,1
"837",3977,10,1,1
"838",3978,10,1,19
"839",3979,10,1,19
"840",3980,10,1,19
"841",3981,10,1,19
"842",3982,10,1,19
"843",3983,10,1,19
"844",3984,10,1,19
"845",3985,10,1,19
"846",3986,10,1,19
"847",3987,10,1,19
"848",3988,10,1,19
"849",3989,10,1,19
"850",3990,3,1,19
"851",3991,3,1,19
"852",3992,3,1,19
"853",3993,3,1,19
"854",3994,3,1,19
"855",3995,3,1,19
"856",3996,3,1,19
"857",3997,3,1,19
"858",3998,3,1,19
"859",3999,3,1,19
"860",4000,3,1,19
"861",4001,3,1,19
"862",4002,3,1,19
"863",4003,3,1,19
"864",4004,3,1,19
"865",4005,3,1,19
"866",4006,3,1,19
"867",4007,3,1,19
"868",4008,3,1,19
"869",4009,3,1,19
"870",4010,3,1,19
"871",4011,3,1,19
"872",4012,3,1,19
"873",4013,3,1,19
"874",4014,3,1,19
"875",4015,3,1,19
"876",4016,3,1,19
"877",4017,3,1,19
"878",4018,3,1,19
"879",4019,3,1,19
"880",4020,3,1,19
"881",4021,3,1,19
"882",4022,3,1,19
"883",4023,3,1,19
"884",4024,3,1,19
"885",4025,90,1,19
"886",4026,90,1,19
"887",4027,90,1,19
"888",4028,90,1,19
"889",4029,90,1,19
"890",4030,90,1,19
"891",4031,90,1,19
"892",4032,90,1,19
"893",4033,90,1,19
"894",4034,90,1,19
"895",4035,90,1,19
"896",4036,90,1,19
"897",4037,90,1,19
"898",4038,90,1,19
"899",4039,90,1,19
"900",4040,90,1,19
"901",4041,90,1,19
"902",4042,90,1,19
"903",4043,90,1,19
"904",4044,90,1,19
"905",4045,90,1,19
"906",4046,90,1,19
"907",4047,90,1,19
"908",4048,90,1,19
"909",4049,90,1,19
"910",4050,90,1,19
"911",4051,90,1,19
"912",4052,90,1,19
"913",4053,90,1,19
"914",4054,90,1,19
"915",4055,90,1,19
"916",4056,90,1,19
"917",4057,90,1,19
"918",4058,90,1,19
"919",4059,90,1,19
"920",4060,90,1,19
"921",4061,90,1,19
"922",4062,90,1,19
"923",4063,90,1,19
"924",4064,90,1,19
"925",4065,90,1,19
"926",4066,90,1,19
"927",4067,90,1,19
"928",4068,90,1,19
"929",4069,90,1,19
"930",4070,90,1,19
"931",4071,90,1,19
"932",4072,90,1,19
"933",4073,90,1,19
"934",4074,90,1,19
"935",4075,90,1,19
"936",4076,90,1,19
"937",4077,90,1,19
"938",4078,90,1,19
"939",4079,90,1,19
"940",4080,90,1,19
"941",4081,90,1,19
"942",4082,90,1,19
"943",4083,90,1,19
"944",4084,90,1,19
"945",4085,90,1,19
"946",4086,90,1,19
"947",4087,90,1,19
"948",4088,90,1,19
"949",4089,90,1,19
"950",4090,90,1,19
"951",4091,90,1,19
"952",4092,90,1,19
"953",4093,90,1,19
"954",4094,90,1,19
"955",4095,90,1,19
"956",4096,90,1,19
"957",4097,90,1,19
"958",4098,90,1,19
"959",4099,90,1,19
"960",4100,90,1,19
"961",4101,90,1,19
"962",4102,90,1,19
"963",4103,90,1,19
"964",4104,90,1,19
"965",4105,90,1,19
"966",4106,90,1,19
"967",4107,90,1,19
"968",4108,90,1,19
"969",4109,90,1,19
"970",4110,90,1,19
"971",4111,90,1,19
"972",4112,90,1,19
"973",4113,90,1,19
"974",4114,90,1,19
"975",4115,90,1,19
"976",4116,90,1,19
"977",4117,90,1,19
"978",4118,90,1,19
"979",4119,90,1,19
"980",4120,90,1,19
"981",4121,90,1,19
"982",4122,90,1,19
"983",4123,90,1,19
"984",4124,90,1,19
"985",4125,90,1,19
"986",4126,90,1,19
"987",4127,90,1,19
"988",4128,90,1,19
"989",4129,90,1,19
"990",4130,90,1,19
"991",4131,90,1,19
"992",4132,90,1,19
"993",4133,90,1,19
"994",4134,90,1,1
"995",4135,90,1,1
"996",4136,90,1,1
"997",4137,90,1,1
"998",4138,90,1,1
"999",4139,90,1,1
"1000",4140,90,1,1
"1001",4141,90,1,1
"1002",4142,90,1,1
"1003",4143,90,1,1
"1004",4144,90,1,1
"1005",4145,90,1,1
"1006",4146,90,1,1
"1007",4147,90,1,1
"1008",4148,90,1,1
"1009",4149,90,1,1
"1010",4150,90,1,1
"1011",4151,90,1,1
"1012",4152,90,1,1
"1013",4153,90,1,1
"1014",4154,90,1,1
"1015",4155,90,1,1
"1016",4156,90,1,1
"1017",4157,90,1,1
"1018",4158,90,1,1
"1019",4159,90,1,1
"1020",4160,90,1,1
"1021",4161,90,1,1
"1022",4162,90,1,1
"1023",4163,90,1,1
"1024",4164,90,1,1
"1025",4165,1,1,1
"1026",4166,1,1,1
"1027",4167,1,1,1
"1028",4168,1,1,1
"1029",4169,1,1,1
"1030",4170,1,1,1
"1031",4171,1,1,1
"1032",4172,1,1,1
"1033",4173,1,1,1
"1034",4174,1,1,1
"1035",4175,1,1,1
"1036",4176,1,1,1
"1037",4177,1,1,1
"1038",4178,1,1,1
"1039",4179,1,1,1
"1040",4180,1,1,1
"1041",4181,1,1,1
"1042",4182,1,1,1
"1043",4183,1,1,1
"1044",4184,1,1,1
"1045",4185,1,1,1
"1046",4186,1,1,1
"1047",4187,1,1,1
"1048",4188,1,1,1
"1049",4189,1,1,1
"1050",4190,1,1,1
"1051",4191,1,1,1
"1052",4192,1,1,1
"1053",4193,1,1,1
"1054",4194,1,1,1
"1055",4195,1,1,1
"1056",4196,1,1,1
"1057",4197,1,1,1
"1058",4198,1,1,1
"1059",4199,1,1,1
"1060",4200,1,1,1
"1061",4201,1,1,1
"1062",4202,1,1,1
"1063",4203,1,1,1
"1064",4204,1,1,1
"1065",4205,1,1,1
"1066",4206,1,1,1
"1067",4207,1,1,1
"1068",4208,1,1,1
"1069",4209,1,1,1
"1070",4210,1,1,1
"1071",4211,1,1,1
"1072",4212,1,1,1
"1073",4213,1,1,1
"1074",4214,1,1,1
"1075",4215,1,1,1
"1076",4216,1,1,1
"1077",4217,1,1,1
"1078",4218,1,1,1
"1079",4219,1,1,1
"1080",4220,1,1,1
"1081",4221,1,1,1
"1082",4222,1,1,1
"1083",4223,1,1,1
"1084",4224,1,1,1
"1085",4225,1,1,1
"1086",4226,1,1,1
"1087",4227,1,1,1
"1088",4228,1,1,1
"1089",4229,1,1,1
"1090",4230,1,1,1
"1091",4231,1,1,1
"1092",4232,1,1,1
"1093",4233,1,1,1
"1094",4234,1,1,1
"1095",4235,1,1,1
"1096",4236,1,1,1
"1097",4237,1,1,1
"1098",4238,1,1,1
"1099",4239,1,1,1
"1100",4240,1,1,1
"1101",4241,1,1,1
"1102",4242,1,1,1
"1103",4243,1,1,1
"1104",4244,1,1,1
"1105",4245,1,1,1
"1106",4246,1,1,1
"1107",4247,1,1,1
"1108",4248,1,1,1
"1109",4249,1,1,1
"1110",4250,1,1,1
"1111",4251,1,1,1
"1112",4252,1,1,1
"1113",4253,1,1,1
"1114",4254,1,1,1
"1115",4255,1,1,1
"1116",4256,1,1,1
"1117",4257,1,1,1
"1118",4258,1,1,1
"1119",4259,1,1,1
"1120",4260,1,1,1
"1121",4261,1,1,1
"1122",4262,1,1,1
"1123",4263,1,1,1
"1124",4264,1,1,1
"1125",4265,1,1,1
"1126",4266,1,1,1
"1127",4267,1,1,1
"1128",4268,1,1,1
"1129",4269,1,1,1
"1130",4270,1,1,1
"1131",4271,1,1,3
"1132",4272,1,3,3
"1133",4273,1,3,3
"1134",4274,1,1,3
"1135",4275,1,1,3
"1136",4276,1,1,1
"1137",4277,1,1,1
"1138",4278,1,1,1
"1139",4279,1,1,1
"1140",4280,90,1,1
"1141",4281,90,1,1
"1142",4282,90,1,1
"1143",4283,90,1,1
"1144",4284,90,2,1
"1145",4285,90,2,1
"1146",4286,90,2,1
"1147",4287,90,2,1
"1148",4288,90,2,1
"1149",4289,90,2,1
"1150",4290,90,2,1
