"","time","Target.x","Target.y","Target.z"
"247",7705,1,11,19
"248",7706,1,11,19
"249",7707,1,11,19
"250",7708,1,11,19
"251",7709,1,11,19
"252",7710,1,11,19
"253",7711,1,11,19
"254",7712,1,11,19
"255",7713,1,11,19
"256",7714,1,11,19
"257",7715,1,11,19
"258",7716,1,11,19
"259",7717,1,11,19
"260",7718,1,11,19
"261",7719,1,11,19
"262",7720,10,11,19
"263",7721,10,11,19
"264",7722,10,11,19
"265",7723,10,11,19
"266",7724,10,11,19
"267",7725,10,11,19
"268",7726,10,11,19
"269",7727,10,11,19
"270",7728,10,11,19
"271",7729,10,11,19
"272",7730,10,11,19
"273",7731,10,11,19
"274",7732,10,11,19
"275",7733,10,11,19
"276",7734,10,11,19
"277",7735,10,11,19
"278",7736,10,11,19
"279",7737,10,11,19
"280",7738,10,11,19
"281",7739,10,11,19
"282",7740,10,11,19
"283",7741,10,11,19
"284",7742,10,11,19
"285",7743,10,11,19
"286",7744,10,11,19
"287",7745,10,11,19
"288",7746,10,11,19
"289",7747,10,11,19
"290",7748,10,11,1
"291",7749,10,11,1
"292",7750,10,11,1
"293",7751,10,18,1
"294",7752,10,18,1
"295",7753,10,18,1
"296",7754,10,18,1
"297",7755,10,18,13
"298",7756,10,18,13
"299",7757,10,18,13
"300",7758,10,18,13
"301",7759,10,18,13
"302",7760,10,18,13
"303",7761,10,18,13
"304",7762,10,18,13
"305",7763,10,18,13
"306",7764,10,18,13
"307",7765,10,18,13
"308",7766,10,18,13
"309",7767,10,18,13
"310",7768,10,18,13
"311",7769,10,18,13
"312",7770,10,1,13
"313",7771,10,1,13
"314",7772,10,1,13
"315",7773,10,1,13
"316",7774,10,1,13
"317",7775,10,1,13
"318",7776,10,1,13
"319",7777,10,1,13
"320",7778,10,1,13
"321",7779,10,1,13
"322",7780,1,1,13
"323",7781,1,1,13
"324",7782,1,1,13
"325",7783,1,1,13
"326",7784,1,1,13
"327",7785,1,1,13
"328",7786,1,1,13
"329",7787,1,1,13
"330",7788,1,1,13
"331",7789,1,1,13
"332",7790,1,1,13
"333",7791,1,1,13
"334",7792,1,1,13
"335",7793,1,1,13
"336",7794,1,1,13
"337",7795,1,1,13
"338",7796,1,1,13
"339",7797,1,1,13
"340",7798,1,1,1
"341",7799,1,1,1
"342",7800,1,1,1
"343",7801,1,1,1
"344",7802,1,1,1
"345",7803,1,1,1
"346",7804,1,1,1
"347",7805,1,1,1
"348",7806,1,1,1
"349",7807,1,1,1
"350",7808,1,1,2
"351",7809,1,1,2
"352",7810,1,1,2
"353",7811,1,1,2
"354",7812,1,1,2
"355",7813,1,1,2
"356",7814,1,1,2
"357",7815,1,1,2
"358",7816,1,1,1
"359",7817,1,1,1
"360",7818,1,1,1
"361",7819,1,1,1
"362",7820,1,1,1
"363",7821,1,1,1
"364",7822,1,1,1
"365",7823,1,1,1
"366",7824,1,1,1
"367",7825,1,1,1
"368",7826,1,1,1
"369",7827,1,1,1
"370",7828,1,1,1
"371",7829,1,1,1
"372",7830,1,1,1
"373",7831,1,1,1
"374",7832,1,1,1
"375",7833,1,1,3
"376",7834,1,1,3
"377",7835,1,1,3
"378",7836,1,1,3
"379",7837,1,1,3
"380",7838,1,1,2
"381",7839,1,1,2
"382",7840,1,1,2
"383",7841,1,1,2
"384",7842,1,1,2
"385",7843,1,1,2
"386",7844,1,1,2
"387",7845,1,1,2
"388",7846,1,1,2
"389",7847,1,1,2
"390",7848,1,1,2
"391",7849,1,1,2
"392",7850,1,1,2
"393",7851,1,1,2
"394",7852,1,1,2
"395",7853,1,1,2
"396",7854,1,1,2
"397",7855,1,1,2
"398",7856,1,1,2
"399",7857,1,1,2
"400",7858,1,1,2
"401",7859,1,1,2
"402",7860,1,1,2
"403",7861,1,1,2
"404",7862,1,1,2
"405",7863,1,1,1
"406",7864,1,1,1
"407",7865,1,3,1
"408",7866,1,3,1
"409",7867,1,3,1
"410",7868,1,3,1
"411",7869,1,3,1
"412",7870,1,3,1
"413",7871,1,3,1
"414",7872,1,3,1
"415",7873,1,3,1
"416",7874,1,3,1
"417",7875,1,3,1
"418",7876,1,3,1
"419",7877,1,3,1
"420",7878,1,1,1
"421",7879,1,1,1
"422",7880,1,1,1
"423",7881,1,1,1
"424",7882,1,1,1
"425",7883,1,1,1
"426",7884,1,1,1
"427",7885,1,1,1
"428",7886,1,1,1
"429",7887,1,1,1
"430",7888,1,1,1
"431",7889,1,1,1
"432",7890,1,1,1
"433",7891,1,1,1
"434",7892,1,1,1
"435",7893,1,1,1
"436",7894,1,1,1
"437",7895,1,1,2
"438",7896,1,1,2
"439",7897,1,1,2
"440",7898,1,1,2
"441",7899,1,1,2
"442",7900,1,1,2
"443",7901,1,1,2
"444",7902,1,1,2
"445",7903,1,1,2
"446",7904,2,1,2
"447",7905,2,1,1
"448",7906,2,1,1
"449",7907,2,1,1
"450",7908,2,1,1
"451",7909,2,1,1
"452",7910,2,1,1
"453",7911,2,1,1
"454",7912,1,1,1
"455",7913,1,1,1
"456",7914,1,1,1
"457",7915,1,1,1
"458",7916,1,1,7
"459",7917,1,1,7
"460",7918,1,1,7
"461",7919,1,1,7
"462",7920,1,1,7
"463",7921,1,13,7
"464",7922,1,13,3
"465",7923,1,13,3
"466",7924,13,13,3
"467",7925,13,13,3
"468",7926,13,13,3
"469",7927,13,13,3
"470",7928,13,13,3
"471",7929,13,13,3
"472",7930,13,13,3
"473",7931,13,13,3
"474",7932,1,13,3
"475",7933,1,13,3
"476",7934,1,13,3
"477",7935,1,13,3
"478",7936,1,13,3
"479",7937,1,13,1
"480",7938,1,13,1
"481",7939,1,13,1
"482",7940,1,13,1
"483",7941,1,13,1
"484",7942,1,13,19
"485",7943,1,13,19
"486",7944,1,13,19
"487",7945,1,13,19
"488",7946,1,13,19
"489",7947,1,13,19
"490",7948,1,13,19
"491",7949,1,13,19
"492",7950,1,13,19
"493",7951,1,13,19
"494",7952,1,13,19
"495",7953,1,13,19
"496",7954,1,13,19
"497",7955,1,13,19
"498",7956,1,13,19
"499",7957,1,13,19
"500",7958,1,13,19
"501",7959,1,13,19
"502",7960,1,13,19
"503",7961,1,13,22
"504",7962,1,13,22
"505",7963,1,13,22
"506",7964,1,13,22
"507",7965,1,13,22
"508",7966,1,13,22
"509",7967,1,13,22
"510",7968,1,13,22
"511",7969,1,13,22
"512",7970,1,13,22
"513",7971,1,13,22
"514",7972,1,13,22
"515",7973,1,13,22
"516",7974,1,13,22
"517",7975,1,13,22
"518",7976,1,13,22
"519",7977,1,13,22
"520",7978,1,13,22
"521",7979,1,13,22
"522",7980,1,13,22
"523",7981,1,13,22
"524",7982,1,13,22
"525",7983,2,13,22
"526",7984,2,13,22
"527",7985,2,13,22
"528",7986,2,13,22
"529",7987,2,13,22
"530",7988,2,13,22
"531",7989,2,13,22
"532",7990,2,13,22
"533",7991,2,13,22
"534",7992,2,13,22
"535",7993,2,13,22
"536",7994,2,13,22
"537",7995,2,13,22
"538",7996,2,13,22
"539",7997,2,13,22
"540",7998,2,13,22
"541",7999,2,13,22
"542",8000,2,13,22
"543",8001,2,13,22
"544",8002,2,13,22
"545",8003,2,13,22
"546",8004,2,13,22
"547",8005,2,13,22
"548",8006,2,13,22
"549",8007,2,13,22
"550",8008,2,13,22
"551",8009,2,13,22
"552",8010,13,13,22
"553",8011,13,13,22
"554",8012,13,13,22
"555",8013,13,13,22
"556",8014,13,13,22
"557",8015,13,13,22
"558",8016,13,13,22
"559",8017,13,13,22
"560",8018,13,13,22
"561",8019,13,13,22
"562",8020,13,13,22
"563",8021,13,13,22
"564",8022,13,13,22
"565",8023,13,13,22
"566",8024,13,13,22
"567",8025,13,13,22
"568",8026,13,13,22
"569",8027,13,13,22
"570",8028,13,13,22
"571",8029,13,13,22
"572",8030,13,13,22
"573",8031,13,13,22
"574",8032,13,1,22
"575",8033,13,1,22
"576",8034,13,1,22
"577",8035,13,1,22
"578",8036,13,1,22
"579",8037,13,1,22
"580",8038,13,1,22
"581",8039,13,1,22
"582",8040,13,1,22
"583",8041,13,1,22
"584",8042,13,1,22
"585",8043,13,1,22
"586",8044,13,1,22
"587",8045,13,1,22
"588",8046,13,1,22
"589",8047,13,1,22
"590",8048,13,1,22
"591",8049,13,1,22
"592",8050,13,1,22
"593",8051,13,1,22
"594",8052,13,1,22
"595",8053,13,1,22
"596",8054,13,1,22
"597",8055,13,1,22
"598",8056,13,1,22
"599",8057,13,1,22
"600",8058,13,1,22
"601",8059,13,13,22
"602",8060,13,13,22
"603",8061,13,13,22
"604",8062,13,13,22
"605",8063,13,13,22
"606",8064,13,13,22
"607",8065,13,13,22
"608",8066,13,13,22
"609",8067,13,13,22
"610",8068,13,13,22
"611",8069,13,13,22
"612",8070,13,13,22
"613",8071,13,13,22
"614",8072,13,13,22
"615",8073,13,1,22
"616",8074,13,1,22
"617",8075,13,1,22
"618",8076,13,1,13
"619",8077,13,1,13
"620",8078,13,1,13
"621",8079,13,1,13
"622",8080,13,1,13
"623",8081,13,13,13
"624",8082,13,13,13
"625",8083,13,13,13
"626",8084,13,13,13
"627",8085,13,13,13
"628",8086,13,13,13
"629",8087,13,13,13
"630",8088,13,13,13
"631",8089,13,13,22
"632",8090,13,13,22
"633",8091,13,13,22
"634",8092,13,13,22
"635",8093,13,13,22
"636",8094,13,13,22
"637",8095,13,13,22
"638",8096,13,13,22
"639",8097,13,13,22
"640",8098,13,13,22
"641",8099,13,13,22
"642",8100,13,13,22
"643",8101,13,13,22
"644",8102,13,13,22
"645",8103,13,13,22
"646",8104,13,13,22
"647",8105,13,13,22
"648",8106,13,13,22
"649",8107,13,13,22
"650",8108,13,13,22
"651",8109,13,13,22
"652",8110,13,13,22
"653",8111,13,13,22
"654",8112,13,13,22
"655",8113,1,13,22
"656",8114,1,13,22
"657",8115,1,13,22
"658",8116,1,13,22
"659",8117,1,13,22
"660",8118,1,13,22
"661",8119,1,13,22
"662",8120,1,13,22
"663",8121,1,13,22
"664",8122,1,13,22
"665",8123,1,13,22
"666",8124,1,13,22
"667",8125,1,13,22
"668",8126,1,13,22
"669",8127,1,13,22
"670",8128,1,13,22
"671",8129,1,13,22
"672",8130,1,13,22
"673",8131,1,13,22
"674",8132,1,13,22
"675",8133,1,13,22
"676",8134,1,13,22
"677",8135,1,13,22
"678",8136,1,13,22
"679",8137,1,13,22
"680",8138,1,13,22
"681",8139,1,13,22
"682",8140,1,13,22
"683",8141,1,13,22
"684",8142,1,13,22
"685",8143,1,13,22
"686",8144,1,13,22
"687",8145,1,13,22
"688",8146,1,13,22
"689",8147,1,13,22
"690",8148,1,13,22
"691",8149,1,13,22
"692",8150,1,13,22
"693",8151,1,13,22
"694",8152,1,13,22
"695",8153,1,13,22
"696",8154,1,13,22
"697",8155,1,13,22
"698",8156,1,13,22
"699",8157,1,13,22
"700",8158,1,13,22
"701",8159,1,13,22
"702",8160,1,13,22
"703",8161,1,13,22
"704",8162,1,13,22
"705",8163,1,13,22
"706",8164,1,13,22
"707",8165,1,13,22
"708",8166,1,13,22
"709",8167,1,13,22
"710",8168,1,13,22
"711",8169,1,13,22
"712",8170,1,13,22
"713",8171,1,13,22
"714",8172,1,13,22
"715",8173,1,13,22
"716",8174,1,13,22
"717",8175,1,13,22
"718",8176,1,13,22
"719",8177,1,13,22
"720",8178,1,13,22
"721",8179,13,13,22
"722",8180,13,13,22
"723",8181,13,13,22
"724",8182,13,13,22
"725",8183,13,13,22
"726",8184,13,13,22
"727",8185,13,13,22
"728",8186,13,13,22
"729",8187,13,13,22
"730",8188,13,13,22
"731",8189,13,13,22
"732",8190,13,13,22
"733",8191,13,13,22
"734",8192,13,13,22
"735",8193,13,13,22
"736",8194,13,13,22
"737",8195,13,13,22
"738",8196,13,13,22
"739",8197,13,13,22
"740",8198,13,13,22
"741",8199,1,13,22
"742",8200,1,13,22
"743",8201,1,1,22
"744",8202,1,1,22
"745",8203,1,1,22
"746",8204,1,1,22
"747",8205,1,1,22
"748",8206,1,1,22
"749",8207,1,1,22
"750",8208,1,1,22
"751",8209,1,1,22
"752",8210,1,1,22
"753",8211,1,1,22
"754",8212,1,1,22
"755",8213,1,1,22
"756",8214,1,1,22
"757",8215,1,1,22
"758",8216,1,1,22
"759",8217,1,1,22
"760",8218,1,1,22
"761",8219,1,1,22
"762",8220,1,1,22
"763",8221,1,1,22
"764",8222,13,1,22
"765",8223,13,1,22
"766",8224,13,1,22
"767",8225,13,1,22
"768",8226,13,1,22
"769",8227,13,1,22
"770",8228,13,13,22
"771",8229,13,13,22
"772",8230,13,13,22
"773",8231,13,13,22
"774",8232,13,13,22
"775",8233,13,13,22
"776",8234,13,13,22
"777",8235,13,13,22
"778",8236,13,13,22
"779",8237,13,13,22
"780",8238,13,13,22
"781",8239,13,13,22
"782",8240,13,13,22
"783",8241,13,13,22
"784",8242,13,13,22
"785",8243,13,13,22
"786",8244,13,13,22
"787",8245,13,13,22
"788",8246,13,13,22
"789",8247,13,13,22
"790",8248,13,13,22
"791",8249,13,13,22
"792",8250,13,13,22
"793",8251,13,13,22
"794",8252,13,13,22
"795",8253,13,13,22
"796",8254,13,13,22
"797",8255,13,13,22
"798",8256,13,13,22
"799",8257,1,13,22
"800",8258,1,13,22
"801",8259,1,13,22
"802",8260,1,13,22
"803",8261,1,13,22
"804",8262,1,13,22
"805",8263,1,13,22
"806",8264,1,13,22
"807",8265,1,13,22
"808",8266,1,13,22
"809",8267,1,13,22
"810",8268,1,13,22
"811",8269,1,13,22
"812",8270,1,13,22
"813",8271,1,13,22
"814",8272,1,13,22
"815",8273,1,13,22
"816",8274,1,13,22
"817",8275,1,13,22
"818",8276,1,13,22
"819",8277,1,13,22
"820",8278,1,13,22
"821",8279,1,13,22
"822",8280,1,13,22
"823",8281,1,13,22
"824",8282,1,13,22
"825",8283,1,13,22
"826",8284,1,13,22
"827",8285,1,13,22
"828",8286,1,13,22
"829",8287,1,13,22
"830",8288,1,13,22
"831",8289,1,13,22
"832",8290,1,13,22
"833",8291,1,13,22
"834",8292,1,13,22
"835",8293,1,13,22
"836",8294,1,13,22
"837",8295,1,13,22
"838",8296,1,13,22
"839",8297,1,13,22
"840",8298,1,13,22
"841",8299,1,13,22
"842",8300,1,13,22
"843",8301,1,13,22
"844",8302,1,13,22
"845",8303,1,13,22
"846",8304,1,13,22
"847",8305,1,13,22
"848",8306,1,13,22
"849",8307,1,13,22
"850",8308,1,13,22
"851",8309,1,13,22
"852",8310,1,13,22
"853",8311,1,13,22
"854",8312,1,13,22
"855",8313,1,13,22
"856",8314,1,13,22
"857",8315,1,13,22
"858",8316,1,13,22
"859",8317,1,13,22
"860",8318,1,13,22
"861",8319,1,13,22
"862",8320,1,13,22
"863",8321,1,13,22
"864",8322,1,13,22
"865",8323,1,13,22
"866",8324,1,13,22
"867",8325,1,13,22
"868",8326,1,13,22
"869",8327,1,13,22
"870",8328,1,13,22
"871",8329,1,1,22
"872",8330,1,1,22
"873",8331,1,1,22
"874",8332,1,1,22
"875",8333,1,1,22
"876",8334,1,1,22
"877",8335,1,1,22
"878",8336,1,1,22
"879",8337,1,1,22
"880",8338,1,1,22
"881",8339,1,1,22
"882",8340,10,1,22
"883",8341,10,1,22
"884",8342,10,1,22
"885",8343,10,1,22
"886",8344,10,1,22
"887",8345,10,1,22
"888",8346,10,1,22
"889",8347,10,1,22
"890",8348,10,1,22
"891",8349,10,1,22
"892",8350,10,1,22
"893",8351,10,1,22
"894",8352,10,1,22
"895",8353,10,1,22
"896",8354,10,1,22
"897",8355,10,1,22
"898",8356,10,1,22
"899",8357,10,1,22
"900",8358,10,1,22
"901",8359,10,1,22
"902",8360,10,1,22
"903",8361,10,1,22
"904",8362,10,1,22
"905",8363,10,1,22
"906",8364,10,1,22
"907",8365,10,1,22
"908",8366,10,1,22
"909",8367,10,1,22
"910",8368,10,1,22
"911",8369,10,1,22
"912",8370,10,1,22
"913",8371,10,1,22
"914",8372,10,1,22
"915",8373,10,1,22
"916",8374,10,1,22
"917",8375,10,1,22
"918",8376,10,1,22
"919",8377,10,1,22
"920",8378,10,1,22
"921",8379,10,1,22
"922",8380,10,1,22
"923",8381,10,1,22
"924",8382,13,91,22
"925",8383,13,91,22
"926",8384,13,91,22
"927",8385,13,91,22
"928",8386,13,91,22
"929",8387,13,91,22
"930",8388,13,91,22
"931",8389,13,91,22
"932",8390,13,91,22
"933",8391,13,91,22
"934",8392,2,91,22
"935",8393,2,91,2
"936",8394,2,91,2
"937",8395,2,91,2
"938",8396,2,91,2
"939",8397,2,91,2
"940",8398,2,91,19
"941",8399,2,91,19
"942",8400,2,91,19
"943",8401,2,91,19
"944",8402,8,91,19
"945",8403,8,91,19
"946",8404,8,91,19
"947",8405,8,91,19
"948",8406,8,91,19
"949",8407,8,91,19
"950",8408,8,91,19
"951",8409,8,91,19
"952",8410,8,91,19
"953",8411,8,91,19
"954",8412,8,91,19
"955",8413,8,2,19
"956",8414,8,2,19
"957",8415,8,2,19
"958",8416,8,2,19
"959",8417,8,2,19
"960",8418,13,2,19
"961",8419,13,2,19
"962",8420,13,2,19
"963",8421,13,2,19
"964",8422,13,2,19
"965",8423,13,2,19
"966",8424,13,2,19
"967",8425,13,2,19
"968",8426,13,2,19
"969",8427,1,2,19
"970",8428,1,2,19
"971",8429,1,2,19
"972",8430,1,2,19
"973",8431,1,2,19
"974",8432,1,2,19
"975",8433,1,2,19
"976",8434,1,2,19
"977",8435,1,2,19
"978",8436,1,2,19
"979",8437,1,2,19
"980",8438,1,1,19
"981",8439,1,1,19
"982",8440,1,1,19
"983",8441,1,1,19
"984",8442,13,1,19
"985",8443,13,1,19
"986",8444,13,1,19
"987",8445,13,1,19
"988",8446,13,1,19
"989",8447,13,1,19
"990",8448,13,1,19
"991",8449,13,1,19
"992",8450,13,1,19
"993",8451,13,1,19
"994",8452,13,1,19
"995",8453,13,1,19
"996",8454,1,1,19
"997",8455,1,1,19
"998",8456,1,1,19
"999",8457,1,1,19
"1000",8458,1,1,19
"1001",8459,1,1,19
"1002",8460,1,1,19
"1003",8461,13,1,19
"1004",8462,13,1,19
"1005",8463,13,1,19
"1006",8464,13,1,19
"1007",8465,13,1,19
"1008",8466,13,1,19
"1009",8467,13,1,19
"1010",8468,13,1,19
"1011",8469,13,1,19
"1012",8470,13,1,19
"1013",8471,13,1,19
"1014",8472,13,1,13
"1015",8473,13,1,13
"1016",8474,13,1,13
"1017",8475,13,1,13
"1018",8476,13,1,13
"1019",8477,13,1,13
"1020",8478,13,1,13
"1021",8479,13,1,13
"1022",8480,13,1,13
"1023",8481,13,1,13
"1024",8482,13,1,13
"1025",8483,13,1,13
"1026",8484,13,1,13
"1027",8485,13,1,13
"1028",8486,10,1,13
"1029",8487,10,1,13
"1030",8488,10,1,13
"1031",8489,10,1,13
"1032",8490,10,1,13
"1033",8491,10,1,13
"1034",8492,10,1,13
"1035",8493,10,1,13
"1036",8494,10,1,13
"1037",8495,10,1,13
"1038",8496,10,1,13
"1039",8497,10,1,13
"1040",8498,10,1,13
"1041",8499,10,1,13
"1042",8500,10,1,13
"1043",8501,10,1,13
"1044",8502,1,1,13
"1045",8503,1,1,13
"1046",8504,1,1,13
"1047",8505,1,1,13
"1048",8506,1,1,13
"1049",8507,1,1,13
"1050",8508,1,1,13
"1051",8509,1,1,3
"1052",8510,1,1,3
"1053",8511,1,1,3
"1054",8512,1,1,3
"1055",8513,1,1,3
"1056",8514,1,1,3
"1057",8515,1,1,3
"1058",8516,1,1,3
"1059",8517,1,1,3
"1060",8518,1,1,3
"1061",8519,1,1,3
"1062",8520,1,1,3
"1063",8521,1,1,3
"1064",8522,1,1,3
"1065",8523,1,1,3
"1066",8524,1,1,3
"1067",8525,1,1,3
"1068",8526,1,1,3
"1069",8527,1,1,3
"1070",8528,1,1,3
"1071",8529,1,1,3
"1072",8530,1,1,3
"1073",8531,1,1,3
"1074",8532,1,1,3
"1075",8533,1,1,3
"1076",8534,1,1,1
"1077",8535,1,1,1
"1078",8536,1,1,1
"1079",8537,1,1,1
"1080",8538,1,1,1
"1081",8539,1,1,1
"1082",8540,1,1,1
"1083",8541,1,1,1
"1084",8542,1,1,1
"1085",8543,1,1,1
"1086",8544,1,1,1
"1087",8545,1,1,1
"1088",8546,1,1,1
"1089",8547,1,1,1
"1090",8548,1,1,1
"1091",8549,1,1,1
"1092",8550,1,1,1
"1093",8551,1,1,1
"1094",8552,1,1,1
"1095",8553,1,18,1
"1096",8554,1,18,22
"1097",8555,1,18,22
"1098",8556,1,18,22
"1099",8557,1,18,22
"1100",8558,1,18,22
"1101",8559,1,18,22
"1102",8560,1,18,22
"1103",8561,1,18,22
"1104",8562,1,18,22
"1105",8563,1,18,22
"1106",8564,1,1,22
"1107",8565,1,1,22
"1108",8566,1,1,22
"1109",8567,1,3,22
"1110",8568,1,3,22
"1111",8569,1,3,22
"1112",8570,1,3,22
"1113",8571,1,3,22
"1114",8572,1,3,22
"1115",8573,1,3,22
"1116",8574,1,3,22
"1117",8575,1,3,19
"1118",8576,1,3,19
"1119",8577,1,3,19
"1120",8578,1,3,19
"1121",8579,1,3,19
"1122",8580,1,3,19
"1123",8581,1,3,19
"1124",8582,1,1,19
"1125",8583,1,1,19
"1126",8584,1,1,19
"1127",8585,1,1,19
"1128",8586,1,1,19
"1129",8587,1,1,19
"1130",8588,1,1,19
"1131",8589,1,1,19
"1132",8590,1,1,19
"1133",8591,1,1,19
"1134",8592,1,1,19
"1135",8593,1,1,19
"1136",8594,1,1,19
"1137",8595,1,1,19
"1138",8596,1,1,19
"1139",8597,1,1,19
"1140",8598,1,1,19
"1141",8599,1,1,19
"1142",8600,1,1,19
"1143",8601,1,1,19
"1144",8602,1,1,19
"1145",8603,1,1,19
"1146",8604,1,1,19
"1147",8605,1,1,19
"1148",8606,1,1,19
"1149",8607,1,1,19
"1150",8608,1,1,19
