,time,Target.x,Target.y,Target.z
1244,17888,2,1,2
1245,17889,2,1,2
1246,17890,2,1,2
1247,17891,2,1,2
1248,17892,2,1,2
1249,17893,2,1,2
1250,17894,2,1,2
1251,17895,2,1,2
1252,17896,2,1,2
1253,17897,2,1,2
1254,17898,2,1,2
1255,17899,2,1,2
1256,17900,2,1,2
1257,17901,2,1,2
1258,17902,2,1,2
1259,17903,2,1,2
1260,17904,2,1,2
1261,17905,2,1,2
1262,17906,2,1,2
1263,17907,2,1,2
1264,17908,2,1,2
1265,17909,2,1,2
1266,17910,2,1,2
1267,17911,2,1,1
1268,17912,2,1,1
1269,17913,2,1,1
1270,17914,2,1,1
1271,17915,2,1,92
1272,17916,2,1,92
1273,17917,2,1,92
1274,17918,2,1,92
1275,17919,2,1,92
1276,17920,2,1,92
1277,17921,2,1,92
1278,17922,2,1,1
1279,17923,2,1,1
1280,17924,2,1,1
1281,17925,2,1,1
1282,17926,2,1,1
1283,17927,2,1,1
1284,17928,2,1,1
1285,17929,2,1,1
1286,17930,2,1,1
1287,17931,2,1,1
1288,17932,2,1,2
1289,17933,2,1,2
1290,17934,2,1,2
1291,17935,2,1,2
1292,17936,2,1,2
1293,17937,2,1,2
1294,17938,2,1,2
1295,17939,2,1,2
1296,17940,2,1,19
1297,17941,2,1,19
1298,17942,2,1,19
1299,17943,2,1,19
1300,17944,2,1,19
1301,17945,2,1,19
1302,17946,2,1,19
1303,17947,2,1,19
1304,17948,2,1,19
1305,17949,2,1,19
1306,17950,2,1,19
1307,17951,2,1,19
1308,17952,2,1,19
1309,17953,2,1,19
1310,17954,2,1,19
1311,17955,2,1,19
1312,17956,2,1,19
1313,17957,2,1,19
1314,17958,2,1,19
1315,17959,2,1,19
1316,17960,2,1,19
1317,17961,2,1,19
1318,17962,2,1,19
1319,17963,2,1,19
1320,17964,2,1,19
1321,17965,2,1,19
1322,17966,2,1,19
1323,17967,2,1,19
1324,17968,2,1,19
1325,17969,2,1,19
1326,17970,2,1,19
1327,17971,2,1,19
1328,17972,2,1,19
1329,17973,2,1,19
1330,17974,2,1,19
1331,17975,2,1,19
1332,17976,2,1,19
1333,17977,2,1,19
1334,17978,2,1,19
1335,17979,2,1,19
1336,17980,2,1,19
1337,17981,2,1,19
1338,17982,2,1,19
1339,17983,2,1,19
1340,17984,2,1,19
1341,17985,2,1,19
1342,17986,2,1,19
1343,17987,2,1,19
1344,17988,2,1,19
1345,17989,2,1,19
1346,17990,2,1,19
1347,17991,2,1,19
1348,17992,2,1,19
1349,17993,2,1,19
1350,17994,2,1,19
1351,17995,2,1,19
1352,17996,2,1,19
1353,17997,2,1,19
1354,17998,2,1,19
1355,17999,2,1,19
1356,18000,2,1,19
1357,18001,2,1,19
1358,18002,2,1,19
1359,18003,2,1,19
1360,18004,2,1,19
1361,18005,2,1,19
1362,18006,2,1,19
1363,18007,2,1,19
1364,18008,2,1,19
1365,18009,2,1,19
1366,18010,2,1,19
1367,18011,2,1,19
1368,18012,2,1,19
1369,18013,2,1,19
1370,18014,2,1,19
1371,18015,2,1,19
1372,18016,2,1,19
1373,18017,2,1,19
1374,18018,2,1,19
1375,18019,2,1,19
1376,18020,2,1,19
1377,18021,2,1,19
1378,18022,2,1,19
1379,18023,2,1,19
1380,18024,2,1,19
1381,18025,2,1,19
1382,18026,2,1,19
1383,18027,2,1,19
1384,18028,2,1,19
1385,18029,2,1,19
1386,18030,2,1,19
1387,18031,2,1,19
1388,18032,2,1,19
1389,18033,2,1,19
1390,18034,2,1,19
1391,18035,2,1,19
1392,18036,2,1,19
1393,18037,2,1,19
1394,18038,2,1,19
1395,18039,2,1,19
1396,18040,2,1,19
1397,18041,2,1,19
1398,18042,2,1,19
1399,18043,2,1,19
1400,18044,2,1,19
1401,18045,2,1,19
1402,18046,2,1,19
1403,18047,2,1,19
1404,18048,2,1,19
1405,18049,2,1,19
1406,18050,2,1,19
1407,18051,2,1,19
1408,18052,2,1,19
1409,18053,2,1,19
1410,18054,2,1,19
1411,18055,2,1,19
1412,18056,2,1,19
1413,18057,2,1,19
1414,18058,2,1,19
1415,18059,2,1,19
1416,18060,2,1,19
1417,18061,2,1,19
1418,18062,2,1,19
1419,18063,2,1,19
1420,18064,2,1,19
1421,18065,8,1,19
1422,18066,8,1,19
1423,18067,8,1,19
1424,18068,8,1,19
1425,18069,8,1,19
1426,18070,8,1,19
1427,18071,8,1,19
1428,18072,8,1,19
1429,18073,8,1,2
1430,18074,8,1,2
1431,18075,8,1,2
1432,18076,8,1,2
1433,18077,8,1,2
1434,18078,8,1,2
1435,18079,8,1,2
1436,18080,2,1,2
1437,18081,2,1,2
1438,18082,2,1,2
1439,18083,2,1,2
1440,18084,2,1,2
1441,18085,2,1,2
1442,18086,2,1,2
1443,18087,2,1,2
1444,18088,2,1,2
1445,18089,2,1,2
1446,18090,2,1,2
1447,18091,2,1,2
1448,18092,2,1,2
1449,18093,2,1,8
1450,18094,2,1,8
1451,18095,2,1,8
1452,18096,2,1,8
1453,18097,2,1,8
1454,18098,2,1,8
1455,18099,2,1,8
1456,18100,2,1,8
1457,18101,2,1,8
1458,18102,2,1,8
1459,18103,2,1,8
1460,18104,2,1,8
1461,18105,2,1,8
1462,18106,2,1,8
1463,18107,2,1,8
1464,18108,2,1,2
1465,18109,2,1,2
1466,18110,2,1,2
1467,18111,2,1,2
1468,18112,2,1,2
1469,18113,2,1,2
1470,18114,2,1,2
1471,18115,2,1,2
1472,18116,2,1,2
1473,18117,2,1,2
1474,18118,2,1,2
1475,18119,2,1,2
1476,18120,2,1,2
1477,18121,2,1,2
1478,18122,2,1,2
1479,18123,2,1,2
1480,18124,2,1,2
1481,18125,2,1,2
1482,18126,2,1,2
1483,18127,2,1,2
1484,18128,2,1,2
1485,18129,2,1,2
1486,18130,2,1,2
1487,18131,2,1,2
1488,18132,2,1,2
1489,18133,2,1,2
1490,18134,2,1,2
1491,18135,2,1,2
1492,18136,2,1,2
1493,18137,2,1,2
1494,18138,2,1,2
1495,18139,2,1,2
1496,18140,2,1,2
1497,18141,2,1,2
1498,18142,2,1,2
1499,18143,2,1,2
1500,18144,2,1,2
1501,18145,2,1,2
1502,18146,2,1,2
1503,18147,2,1,2
1504,18148,2,1,2
1505,18149,2,1,2
1506,18150,2,1,2
1507,18151,2,1,2
1508,18152,2,1,2
1509,18153,2,1,2
1510,18154,2,1,2
1511,18155,2,1,2
1512,18156,2,1,2
1513,18157,2,1,2
1514,18158,2,1,2
1515,18159,2,1,2
1516,18160,2,1,2
1517,18161,2,1,2
1518,18162,2,1,2
1519,18163,2,1,2
1520,18164,2,1,2
1521,18165,2,1,2
1522,18166,2,1,2
1523,18167,2,1,2
1524,18168,2,1,2
1525,18169,2,1,2
1526,18170,2,1,2
1527,18171,2,1,2
1528,18172,2,1,2
1529,18173,2,1,2
1530,18174,2,1,2
1531,18175,2,1,2
1532,18176,2,1,2
1533,18177,2,1,2
1534,18178,2,1,2
1535,18179,2,1,2
1536,18180,2,1,2
1537,18181,2,1,2
1538,18182,2,1,2
1539,18183,2,1,19
1540,18184,2,1,19
1541,18185,2,1,19
1542,18186,2,1,19
1543,18187,2,1,19
1544,18188,2,1,19
1545,18189,2,1,19
1546,18190,2,1,19
1547,18191,2,1,19
1548,18192,2,1,19
1549,18193,2,1,19
1550,18194,2,1,19
1551,18195,2,1,19
1552,18196,2,1,19
1553,18197,2,1,19
1554,18198,2,1,19
1555,18199,2,1,19
1556,18200,2,1,19
1557,18201,2,1,19
1558,18202,2,1,19
1559,18203,2,1,2
1560,18204,2,1,2
1561,18205,2,1,2
1562,18206,2,1,2
1563,18207,2,1,2
1564,18208,2,1,2
1565,18209,2,1,2
1566,18210,2,1,2
1567,18211,2,1,2
1568,18212,2,1,2
1569,18213,2,1,2
1570,18214,2,1,2
1571,18215,2,1,2
1572,18216,2,1,2
1573,18217,2,1,2
1574,18218,2,1,2
1575,18219,2,1,2
1576,18220,2,1,2
1577,18221,2,1,2
1578,18222,2,1,19
1579,18223,2,1,19
1580,18224,2,1,19
1581,18225,2,1,19
1582,18226,2,1,19
1583,18227,2,1,19
1584,18228,2,1,19
1585,18229,2,1,19
1586,18230,2,1,19
1587,18231,2,1,19
1588,18232,2,1,19
1589,18233,2,1,19
1590,18234,2,1,19
1591,18235,2,1,19
1592,18236,2,1,19
1593,18237,2,1,19
1594,18238,2,1,19
1595,18239,2,1,19
1596,18240,2,1,19
1597,18241,2,1,19
1598,18242,2,1,19
1599,18243,2,1,19
1600,18244,2,1,19
1601,18245,2,1,19
1602,18246,2,1,19
1603,18247,2,1,19
1604,18248,2,1,19
1605,18249,2,1,19
1606,18250,2,1,19
1607,18251,2,1,19
1608,18252,2,1,19
1609,18253,2,1,19
1610,18254,2,1,19
1611,18255,2,1,19
1612,18256,2,1,19
1613,18257,2,1,19
1614,18258,2,1,19
1615,18259,2,1,19
1616,18260,2,1,2
1617,18261,2,1,2
1618,18262,2,1,2
1619,18263,2,1,2
1620,18264,2,1,2
1621,18265,2,1,19
1622,18266,2,1,19
1623,18267,2,1,19
1624,18268,2,1,19
1625,18269,2,1,19
1626,18270,2,1,19
1627,18271,2,1,19
1628,18272,2,1,19
1629,18273,2,1,19
1630,18274,2,1,19
1631,18275,2,1,19
1632,18276,2,1,19
1633,18277,2,1,13
1634,18278,2,1,13
1635,18279,2,1,13
1636,18280,2,1,13
1637,18281,2,1,13
1638,18282,2,1,13
1639,18283,2,1,13
1640,18284,2,1,13
1641,18285,2,1,13
1642,18286,2,1,13
1643,18287,2,1,13
1644,18288,2,1,13
1645,18289,2,1,13
1646,18290,2,1,13
1647,18291,2,1,13
1648,18292,2,1,13
1649,18293,2,1,13
1650,18294,2,1,13
1651,18295,2,1,13
1652,18296,2,1,13
1653,18297,2,1,13
1654,18298,2,1,13
1655,18299,2,1,13
1656,18300,2,1,13
1657,18301,2,1,13
1658,18302,2,1,13
1659,18303,2,1,13
1660,18304,2,1,13
1661,18305,2,1,13
1662,18306,2,1,7
1663,18307,2,1,7
1664,18308,2,1,7
1665,18309,2,1,7
1666,18310,2,1,7
1667,18311,2,1,2
1668,18312,2,1,2
1669,18313,2,1,2
1670,18314,2,1,2
1671,18315,2,1,2
1672,18316,2,1,2
1673,18317,2,1,2
1674,18318,2,1,2
1675,18319,2,1,2
1676,18320,2,1,19
1677,18321,2,1,19
1678,18322,2,1,19
1679,18323,2,1,19
1680,18324,2,1,19
1681,18325,2,1,19
1682,18326,2,1,2
1683,18327,2,1,2
1684,18328,2,1,2
1685,18329,2,1,2
1686,18330,2,1,2
1687,18331,2,1,2
1688,18332,2,1,2
1689,18333,2,1,2
1690,18334,2,1,19
1691,18335,2,1,19
1692,18336,2,1,19
1693,18337,2,1,19
1694,18338,2,1,19
1695,18339,2,1,19
1696,18340,2,1,19
1697,18341,2,1,19
1698,18342,2,1,19
1699,18343,2,1,19
1700,18344,2,1,19
1701,18345,2,1,19
1702,18346,2,1,2
1703,18347,2,1,2
1704,18348,2,1,2
1705,18349,2,1,2
1706,18350,2,1,2
1707,18351,2,1,2
1708,18352,2,1,2
1709,18353,2,1,2
1710,18354,2,1,2
1711,18355,2,1,2
1712,18356,2,1,1
1713,18357,2,1,1
1714,18358,2,1,1
1715,18359,2,1,1
1716,18360,2,1,1
1717,18361,2,1,1
1718,18362,2,1,1
1719,18363,2,1,1
1720,18364,2,1,1
1721,18365,2,1,1
1722,18366,2,1,2
1723,18367,10,1,2
1724,18368,10,1,2
1725,18369,10,1,2
1726,18370,10,1,2
1727,18371,10,1,2
1728,18372,10,1,19
1729,18373,10,1,19
1730,18374,10,1,19
1731,18375,10,1,19
1732,18376,10,1,19
1733,18377,10,1,19
1734,18378,10,1,19
1735,18379,10,1,19
1736,18380,10,1,19
1737,18381,10,1,19
1738,18382,10,1,19
1739,18383,10,1,19
1740,18384,10,1,19
1741,18385,10,1,19
1742,18386,10,1,19
1743,18387,10,1,19
1744,18388,10,1,19
1745,18389,10,1,19
1746,18390,10,1,19
1747,18391,10,1,19
1748,18392,10,1,19
1749,18393,10,1,19
1750,18394,10,1,19
1751,18395,10,1,19
1752,18396,10,1,19
1753,18397,10,1,19
1754,18398,10,1,19
1755,18399,10,1,19
1756,18400,10,1,19
1757,18401,10,1,19
1758,18402,10,1,19
1759,18403,10,1,19
1760,18404,10,1,19
1761,18405,10,1,19
1762,18406,10,1,2
1763,18407,10,1,2
1764,18408,10,1,2
1765,18409,10,1,1
1766,18410,10,1,1
1767,18411,10,1,1
1768,18412,10,1,1
1769,18413,10,1,1
1770,18414,10,1,19
1771,18415,10,1,19
1772,18416,10,1,19
1773,18417,10,1,19
1774,18418,10,1,19
1775,18419,10,1,19
1776,18420,10,1,19
1777,18421,10,1,19
1778,18422,10,1,19
1779,18423,10,1,19
1780,18424,10,1,19
1781,18425,10,1,19
1782,18426,10,1,19
1783,18427,10,1,19
1784,18428,10,1,19
1785,18429,10,1,19
1786,18430,10,1,19
1787,18431,10,1,19
1788,18432,10,1,19
1789,18433,10,1,19
1790,18434,10,1,19
1791,18435,10,1,19
1792,18436,10,1,19
1793,18437,10,1,19
1794,18438,10,1,19
1795,18439,10,1,19
1796,18440,10,1,19
1797,18441,10,1,19
1798,18442,10,1,19
1799,18443,10,1,19
1800,18444,10,1,19
1801,18445,10,1,19
1802,18446,10,1,19
1803,18447,10,1,19
1804,18448,10,1,19
1805,18449,10,1,19
1806,18450,10,1,19
1807,18451,10,1,19
1808,18452,10,1,19
1809,18453,10,1,19
1810,18454,10,1,19
1811,18455,10,1,19
1812,18456,10,1,19
1813,18457,10,1,19
1814,18458,10,1,19
1815,18459,10,1,19
1816,18460,10,1,19
1817,18461,10,1,19
1818,18462,10,1,19
1819,18463,10,1,19
1820,18464,10,1,19
1821,18465,10,1,19
1822,18466,10,1,19
1823,18467,10,1,19
1824,18468,10,1,19
1825,18469,10,1,19
1826,18470,10,1,19
1827,18471,10,1,19
1828,18472,10,1,19
1829,18473,10,1,19
1830,18474,10,1,19
1831,18475,10,1,19
1832,18476,10,1,19
1833,18477,10,1,19
1834,18478,10,1,19
1835,18479,10,1,19
1836,18480,10,1,19
1837,18481,10,1,19
1838,18482,10,1,19
1839,18483,10,1,19
1840,18484,10,1,19
1841,18485,10,1,19
1842,18486,10,1,19
1843,18487,10,1,19
1844,18488,10,1,19
1845,18489,10,1,19
1846,18490,10,1,19
1847,18491,10,1,19
1848,18492,10,1,19
1849,18493,10,1,19
1850,18494,10,1,19
1851,18495,10,1,19
1852,18496,10,1,19
1853,18497,10,1,19
1854,18498,10,1,19
1855,18499,10,1,19
1856,18500,10,1,19
1857,18501,10,1,19
1858,18502,10,1,19
1859,18503,10,1,19
1860,18504,10,1,19
1861,18505,10,1,19
1862,18506,10,1,19
1863,18507,10,1,19
1864,18508,10,1,19
1865,18509,10,1,19
1866,18510,10,1,19
1867,18511,10,1,19
1868,18512,10,1,19
1869,18513,10,1,19
1870,18514,10,1,19
1871,18515,10,1,19
1872,18516,10,1,19
1873,18517,10,1,19
1874,18518,10,1,19
1875,18519,10,1,19
1876,18520,10,1,19
1877,18521,10,1,19
1878,18522,10,1,19
1879,18523,10,1,19
1880,18524,10,1,19
1881,18525,10,1,19
1882,18526,10,1,19
1883,18527,10,1,19
1884,18528,10,1,19
1885,18529,10,1,19
1886,18530,10,1,19
1887,18531,10,1,19
1888,18532,10,1,19
1889,18533,10,1,19
1890,18534,10,1,19
1891,18535,10,1,19
1892,18536,10,1,19
1893,18537,10,1,19
1894,18538,10,1,19
1895,18539,10,1,19
1896,18540,10,1,19
1897,18541,10,1,19
1898,18542,10,1,19
1899,18543,10,1,19
1900,18544,10,1,19
1901,18545,10,1,19
1902,18546,10,1,19
1903,18547,10,1,19
1904,18548,10,1,19
1905,18549,10,1,19
1906,18550,10,1,19
1907,18551,10,1,19
1908,18552,10,1,19
1909,18553,10,1,19
1910,18554,10,1,19
1911,18555,10,1,19
1912,18556,10,1,19
1913,18557,10,1,19
1914,18558,10,1,19
1915,18559,10,1,19
1916,18560,10,1,19
1917,18561,10,1,19
1918,18562,10,1,19
1919,18563,10,2,19
1920,18564,10,2,19
1921,18565,10,2,19
1922,18566,10,2,19
1923,18567,10,2,19
1924,18568,10,2,19
1925,18569,10,2,19
1926,18570,10,2,19
1927,18571,10,2,19
1928,18572,10,2,19
1929,18573,10,2,19
1930,18574,10,2,19
1931,18575,10,2,19
1932,18576,10,2,19
1933,18577,10,7,19
1934,18578,10,7,19
1935,18579,10,7,19
1936,18580,10,7,19
1937,18581,10,7,19
1938,18582,10,7,19
1939,18583,10,7,19
1940,18584,10,7,19
1941,18585,10,7,19
1942,18586,10,7,19
1943,18587,10,7,19
1944,18588,10,7,19
1945,18589,10,1,19
1946,18590,10,1,19
1947,18591,10,1,19
1948,18592,10,1,19
1949,18593,10,1,19
1950,18594,10,1,19
1951,18595,10,1,19
1952,18596,10,1,19
1953,18597,10,7,19
1954,18598,10,7,19
1955,18599,10,7,19
1956,18600,10,7,19
1957,18601,10,7,19
1958,18602,10,7,19
1959,18603,10,7,19
1960,18604,10,7,19
1961,18605,10,7,19
1962,18606,10,7,19
1963,18607,10,1,19
1964,18608,10,1,19
1965,18609,10,1,19
1966,18610,10,1,19
1967,18611,10,1,19
1968,18612,10,1,19
1969,18613,10,1,19
1970,18614,10,7,19
1971,18615,10,7,19
1972,18616,10,7,19
1973,18617,10,7,19
1974,18618,10,7,19
1975,18619,10,7,19
1976,18620,10,7,19
1977,18621,10,7,19
1978,18622,10,7,19
1979,18623,10,7,19
1980,18624,10,7,19
1981,18625,10,7,19
1982,18626,10,7,19
1983,18627,10,7,19
1984,18628,10,7,19
1985,18629,10,7,19
1986,18630,10,7,19
1987,18631,10,7,19
1988,18632,10,14,19
1989,18633,10,14,19
1990,18634,10,14,19
1991,18635,10,14,19
1992,18636,10,14,19
1993,18637,10,14,19
1994,18638,10,14,19
1995,18639,10,1,19
1996,18640,10,1,19
1997,18641,10,1,19
1998,18642,10,1,19
1999,18643,10,1,19
2000,18644,10,1,19
2001,18645,10,1,19
2002,18646,10,1,19
2003,18647,10,1,19
2004,18648,10,1,19
2005,18649,10,1,19
2006,18650,10,1,19
2007,18651,10,1,19
2008,18652,10,1,19
2009,18653,10,1,19
2010,18654,10,1,19
2011,18655,10,1,19
2012,18656,10,1,19
2013,18657,10,1,19
2014,18658,10,1,19
2015,18659,10,1,19
2016,18660,10,1,19
2017,18661,10,1,19
2018,18662,10,1,19
2019,18663,10,1,19
2020,18664,10,1,19
2021,18665,10,1,19
2022,18666,10,1,19
2023,18667,10,1,2
2024,18668,10,1,2
2025,18669,10,1,2
2026,18670,10,1,2
2027,18671,10,1,2
2028,18672,10,1,2
2029,18673,10,1,2
2030,18674,10,1,1
2031,18675,10,1,1
2032,18676,10,1,1
2033,18677,10,1,1
2034,18678,10,1,1
2035,18679,10,1,1
2036,18680,10,1,1
2037,18681,10,1,13
2038,18682,10,1,13
2039,18683,10,1,13
2040,18684,10,1,13
2041,18685,10,1,13
2042,18686,10,1,13
2043,18687,10,1,13
2044,18688,10,1,13
2045,18689,10,1,13
2046,18690,10,1,13
2047,18691,10,1,13
2048,18692,10,1,13
2049,18693,10,1,13
2050,18694,10,1,1
2051,18695,10,1,1
2052,18696,10,1,1
2053,18697,10,1,1
2054,18698,10,1,1
2055,18699,10,18,1
2056,18700,10,18,1
2057,18701,10,18,1
2058,18702,10,18,1
2059,18703,10,18,1
2060,18704,10,18,1
2061,18705,10,18,1
2062,18706,10,18,1
2063,18707,10,18,2
2064,18708,10,18,2
2065,18709,10,18,2
2066,18710,10,18,2
2067,18711,10,18,2
2068,18712,10,18,2
2069,18713,10,18,2
2070,18714,10,18,2
2071,18715,10,18,19
2072,18716,10,18,19
2073,18717,10,18,19
2074,18718,10,18,19
2075,18719,10,18,19
2076,18720,10,18,19
2077,18721,10,1,19
2078,18722,10,1,19
2079,18723,10,1,19
2080,18724,10,1,1
2081,18725,10,1,1
2082,18726,10,1,1
2083,18727,10,1,1
2084,18728,10,1,1
2085,18729,10,1,19
2086,18730,10,1,19
2087,18731,10,1,19
2088,18732,10,1,19
2089,18733,10,1,19
2090,18734,10,1,19
2091,18735,10,1,19
2092,18736,10,1,19
2093,18737,10,1,19
2094,18738,10,1,19
2095,18739,10,1,19
2096,18740,10,1,19
2097,18741,10,1,19
2098,18742,10,1,19
2099,18743,10,1,19
2100,18744,2,1,1
2101,18745,2,1,1
2102,18746,2,1,1
2103,18747,2,1,1
2104,18748,2,1,1
2105,18749,2,1,1
2106,18750,2,1,1
2107,18751,2,1,1
2108,18752,2,1,19
2109,18753,2,1,19
2110,18754,2,1,19
2111,18755,2,1,19
2112,18756,2,1,19
2113,18757,2,1,19
2114,18758,2,1,19
2115,18759,2,1,19
2116,18760,2,1,19
2117,18761,2,1,19
2118,18762,2,1,2
2119,18763,2,1,2
2120,18764,8,1,2
2121,18765,8,1,2
2122,18766,8,1,2
2123,18767,8,1,2
2124,18768,8,1,2
2125,18769,8,1,2
2126,18770,8,1,2
2127,18771,2,1,2
2128,18772,2,1,8
2129,18773,2,1,8
2130,18774,2,1,2
2131,18775,2,1,2
2132,18776,2,1,2
2133,18777,2,1,2
2134,18778,2,1,2
2135,18779,2,1,2
2136,18780,2,1,2
2137,18781,2,1,2
2138,18782,2,1,2
2139,18783,2,1,2
2140,18784,2,1,2
2141,18785,2,1,2
2142,18786,2,1,2
2143,18787,2,1,2
2144,18788,2,1,2
2145,18789,2,1,2
2146,18790,2,1,2
2147,18791,2,2,2
2148,18792,2,2,2
2149,18793,2,2,2
2150,18794,2,2,2
2151,18795,2,2,2
2152,18796,2,2,2
2153,18797,2,2,2
2154,18798,2,2,2
2155,18799,2,2,2
2156,18800,2,2,2
2157,18801,2,2,2
2158,18802,2,2,2
2159,18803,2,2,2
2160,18804,2,2,2
2161,18805,2,2,2
2162,18806,2,7,2
2163,18807,2,7,2
2164,18808,2,7,2
2165,18809,2,7,2
2166,18810,2,7,2
2167,18811,2,7,2
2168,18812,2,7,2
2169,18813,2,7,2
2170,18814,8,7,2
2171,18815,8,7,2
2172,18816,8,7,2
2173,18817,8,7,2
2174,18818,8,7,2
2175,18819,8,7,2
2176,18820,8,7,2
2177,18821,8,3,2
2178,18822,8,3,3
2179,18823,8,3,3
2180,18824,2,3,3
2181,18825,2,3,3
2182,18826,2,3,3
2183,18827,2,3,3
2184,18828,2,3,3
2185,18829,2,3,3
2186,18830,2,3,3
2187,18831,2,3,3
2188,18832,2,3,3
2189,18833,2,3,3
2190,18834,7,3,3
2191,18835,7,3,3
2192,18836,7,1,3
2193,18837,7,1,7
2194,18838,7,1,7
2195,18839,7,1,7
2196,18840,7,1,7
2197,18841,7,1,7
2198,18842,7,1,7
2199,18843,7,7,7
2200,18844,1,7,7
2201,18845,1,7,7
2202,18846,1,7,7
2203,18847,1,7,7
2204,18848,1,1,7
2205,18849,1,1,1
2206,18850,1,1,1
2207,18851,1,1,1
2208,18852,1,1,1
2209,18853,7,1,1
2210,18854,7,1,2
2211,18855,7,1,2
2212,18856,7,1,2
2213,18857,7,1,2
2214,18858,2,1,2
2215,18859,2,1,2
2216,18860,2,1,2
2217,18861,2,1,2
2218,18862,2,1,2
2219,18863,2,1,2
2220,18864,2,1,2
2221,18865,1,1,2
2222,18866,1,1,2
2223,18867,1,1,2
2224,18868,1,7,2
2225,18869,1,7,2
2226,18870,1,7,2
2227,18871,1,1,2
2228,18872,1,1,2
2229,18873,1,1,2
2230,18874,1,1,2
2231,18875,1,1,2
2232,18876,1,1,2
2233,18877,1,1,2
2234,18878,1,1,2
2235,18879,1,1,1
2236,18880,1,1,1
2237,18881,1,1,1
2238,18882,1,1,1
2239,18883,1,1,1
2240,18884,1,1,1
2241,18885,2,1,1
2242,18886,2,1,1
2243,18887,2,1,1
2244,18888,2,1,1
2245,18889,2,1,2
2246,18890,2,1,2
2247,18891,2,1,2
2248,18892,1,1,2
2249,18893,1,1,2
2250,18894,1,1,2
2251,18895,2,1,2
2252,18896,2,1,2
2253,18897,2,1,2
2254,18898,2,1,2
2255,18899,2,1,2
2256,18900,2,1,2
2257,18901,2,1,2
2258,18902,2,1,2
2259,18903,8,1,2
2260,18904,8,1,2
2261,18905,8,1,2
2262,18906,8,1,2
2263,18907,8,1,2
2264,18908,8,1,2
2265,18909,8,1,2
2266,18910,8,1,2
2267,18911,8,1,2
2268,18912,8,1,1
2269,18913,8,1,1
2270,18914,8,1,1
2271,18915,8,1,1
2272,18916,8,1,1
2273,18917,8,1,1
2274,18918,8,1,1
2275,18919,8,1,1
2276,18920,8,1,1
2277,18921,8,1,1
2278,18922,8,1,1
2279,18923,8,1,1
2280,18924,8,1,1
2281,18925,8,1,1
2282,18926,8,1,1
2283,18927,8,1,2
2284,18928,8,1,2
2285,18929,8,1,2
2286,18930,8,1,2
2287,18931,8,1,2
2288,18932,8,1,2
2289,18933,8,1,2
2290,18934,8,1,2
2291,18935,8,1,2
2292,18936,1,1,2
2293,18937,1,1,2
2294,18938,1,1,2
2295,18939,1,1,1
2296,18940,1,7,1
2297,18941,1,7,1
2298,18942,1,7,1
2299,18943,1,7,1
2300,18944,1,7,1
2301,18945,1,7,1
2302,18946,1,1,1
2303,18947,1,1,1
2304,18948,1,1,1
2305,18949,1,1,1
2306,18950,1,1,1
2307,18951,1,1,1
2308,18952,1,1,1
2309,18953,1,1,1
2310,18954,1,1,1
2311,18955,1,1,1
2312,18956,1,1,1
2313,18957,1,1,1
2314,18958,1,1,1
2315,18959,1,1,1
2316,18960,1,1,1
2317,18961,1,1,1
2318,18962,1,1,1
2319,18963,1,1,1
2320,18964,1,1,1
2321,18965,1,1,1
2322,18966,1,1,1
2323,18967,1,1,1
2324,18968,1,1,1
2325,18969,1,1,1
2326,18970,1,1,1
2327,18971,1,1,1
2328,18972,1,1,3
2329,18973,1,1,3
2330,18974,1,1,2
2331,18975,1,1,2
2332,18976,1,1,2
2333,18977,1,1,2
2334,18978,1,1,2
2335,18979,1,1,2
2336,18980,1,1,2
2337,18981,1,1,2
2338,18982,1,1,1
2339,18983,1,1,1
2340,18984,1,1,1
2341,18985,1,1,1
2342,18986,1,1,1
2343,18987,1,1,1
2344,18988,1,1,1
2345,18989,1,1,1
2346,18990,1,1,1
2347,18991,1,1,1
2348,18992,1,1,1
2349,18993,1,1,1
2350,18994,1,1,1
2351,18995,1,1,1
2352,18996,1,1,1
2353,18997,1,1,1
2354,18998,1,1,1
2355,18999,1,1,1
2356,19000,1,1,1
2357,19001,1,1,1
2358,19002,1,1,1
2359,19003,1,1,1
2360,19004,1,1,1
2361,19005,1,1,1
2362,19006,1,1,1
2363,19007,1,1,1
2364,19008,1,1,1
2365,19009,1,1,13
2366,19010,1,1,13
2367,19011,1,1,13
2368,19012,1,1,13
2369,19013,1,1,13
2370,19014,1,1,13
2371,19015,1,1,13
2372,19016,1,1,13
2373,19017,1,1,13
2374,19018,1,1,13
2375,19019,1,1,13
2376,19020,1,1,13
2377,19021,1,1,13
2378,19022,1,1,19
2379,19023,1,1,19
2380,19024,1,1,19
2381,19025,1,1,19
2382,19026,1,1,19
2383,19027,1,1,19
2384,19028,1,1,19
2385,19029,9,1,19
2386,19030,9,1,19
2387,19031,9,1,19
2388,19032,9,1,19
2389,19033,9,1,19
2390,19034,9,1,19
2391,19035,9,1,19
2392,19036,9,1,19
2393,19037,9,1,19
2394,19038,9,1,19
2395,19039,9,1,19
2396,19040,9,1,19
2397,19041,9,1,19
2398,19042,9,1,19
2399,19043,9,1,19
2400,19044,9,1,19
2401,19045,9,1,19
2402,19046,9,1,19
2403,19047,9,1,19
2404,19048,9,1,19
2405,19049,9,1,19
2406,19050,9,1,19
2407,19051,9,1,19
2408,19052,9,1,19
